geoid,race_white,race_black,race_indian,race_asian,race_pacific,race_some_other,race_two_or_more,race_hispanic,race_white_not_hispanic,race_source_abbreviation,link_to_detailed_sourcing
482450113021002,991,719,26,20,6,164,60,720,503,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482450113021002/
482450113041047,560,675,0,11,0,542,2,545,557,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482450113041047/
482450112011089,262,567,6,8,0,16,12,58,229,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482450112011089/
482450112021000,1146,1257,3,20,0,782,18,940,1010,tract,http://www.prisonersofthecensus.org/data/2010blocks/482450112021000/
482479504002068,11,0,0,0,0,4,1,16,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482479504002068/
482499504001027,36,0,5,0,0,16,5,53,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482499504001027/
482511304084016,715,318,2,1,0,5,1,448,269,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482511304084016/
482511308001013,332,61,5,1,0,67,12,167,241,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482511308001013/
482530202001037,15,2,0,0,0,0,0,7,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482530202001037/
482530201021004,1207,1717,0,12,0,1451,3,1475,1186,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482530201021004/
482530201012138,135,34,0,0,0,230,1,230,133,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482530201012138/
482559702001122,0,0,0,0,0,0,1,1,0,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482559702001122/
482559702002011,14,16,0,0,0,280,2,283,11,remaining,http://www.prisonersofthecensus.org/data/2010blocks/482559702002011/
482559703004056,587,1117,1,5,0,1135,1,1193,526,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482559703004056/
482570512012013,200,55,0,0,0,0,0,40,160,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482570512012013/
482599704024011,29,1,1,0,0,0,0,12,17,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482599704024011/
482659606002007,13,0,0,0,0,1,0,3,11,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482659606002007/
482659606005015,115,17,2,0,0,21,1,51,88,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482659606005015/
482679502001042,10,0,0,0,0,0,0,2,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482679502001042/
482719501002165,19,1,0,0,0,5,0,25,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482719501002165/
482719501001505,301,2,0,0,0,2,2,302,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482719501001505/
482730202004010,105,13,0,0,0,0,2,87,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482730202004010/
482759501002363,8,3,0,0,0,0,0,4,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482759501002363/
482770008002031,98,49,1,0,0,0,0,7,91,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482770008002031/
482799506002010,33,7,0,0,0,0,0,28,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482799506002010/
482819505002046,25,1,0,0,0,0,0,5,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482819505002046/
482839503005002,7,0,0,0,0,1,0,8,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482839503005002/
482839503001353,570,0,9,0,0,0,1,561,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482839503001353/
482839503002252,987,0,7,0,0,0,1,979,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482839503002252/
482850002001123,19,16,0,0,0,3,0,8,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482850002001123/
482870004002075,22,16,0,0,0,0,0,6,16,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482870004002075/
482899503002108,16,9,0,0,0,2,0,3,15,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482899503002108/
482917002001006,306,164,2,10,0,40,3,188,164,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482917002001006/
482917014001019,187,111,2,0,0,34,5,60,167,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482917014001019/
482917009003002,2068,1329,15,14,1,493,31,1119,1490,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482917009003002/
482939706003201,71,35,0,0,0,0,0,15,56,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/482939706003201/
482939706004000,510,162,4,4,0,68,9,199,387,remaining,http://www.prisonersofthecensus.org/data/2010blocks/482939706004000/
482939704002032,297,134,0,3,0,6,2,43,262,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482939704002032/
482959503001233,4,0,0,0,0,0,0,1,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482959503001233/
482979502001033,46,0,0,0,0,0,0,35,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482979502001033/
482979501001238,361,445,29,22,2,82,26,308,185,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/482979501001238/
483030002012018,10,4,0,0,0,0,0,2,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483030002012018/
483030007001165,515,213,0,0,0,0,0,291,225,tract,http://www.prisonersofthecensus.org/data/2010blocks/483030007001165/
483030010003086,27,14,0,0,0,20,0,19,27,tract,http://www.prisonersofthecensus.org/data/2010blocks/483030010003086/
483030022043016,4,6,0,0,0,0,0,2,2,tract,http://www.prisonersofthecensus.org/data/2010blocks/483030022043016/
483030102004099,117,18,4,0,0,12,10,62,80,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483030102004099/
483030105082076,558,302,3,0,0,39,17,215,392,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483030105082076/
483059505002018,34,3,1,0,0,4,0,25,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483059505002018/
483079503001134,12,1,0,0,0,5,1,6,12,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483079503001134/
483090017002004,0,4,0,0,0,0,0,0,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483090017002004/
483090001001033,29,13,0,0,0,0,0,5,26,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483090001001033/
483090001002019,175,84,1,1,0,23,3,57,145,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483090001002019/
483090018002048,457,338,0,0,0,49,7,222,293,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483090018002048/
483130001002021,865,1002,6,7,1,454,20,744,602,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483130001002021/
483159504001082,37,26,1,0,0,1,0,4,35,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483159504001082/
483179502002048,4,1,0,0,0,2,0,4,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483179502002048/
483199501003075,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483199501003075/
483217304003029,49,42,0,1,0,36,0,36,49,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483217304003029/
483217306002064,0,0,0,0,0,1,0,1,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483217306002064/
483239507004066,245,0,5,0,0,2,0,244,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483239507004066/
483239507001320,576,1,0,12,0,37,1,604,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483239507001320/
483250003002060,64,0,0,0,0,0,0,56,8,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483250003002060/
483250003002102,1178,631,1,8,0,0,0,921,273,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483250003002102/
483279503003045,5,0,0,0,0,0,0,3,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483279503003045/
483290014001008,153,50,0,1,0,0,0,85,68,tract,http://www.prisonersofthecensus.org/data/2010blocks/483290014001008/
483290102002095,59,25,0,0,0,0,0,34,25,tract,http://www.prisonersofthecensus.org/data/2010blocks/483290102002095/
483290101141010,59,15,0,0,0,0,2,34,27,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483290101141010/
483319504022115,54,27,0,0,0,5,0,11,48,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483319504022115/
483339502002040,4,0,0,0,0,0,0,1,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483339502002040/
483359502002081,9,3,0,0,0,8,1,11,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483359502002081/
483359502001001,509,789,0,8,0,969,0,971,497,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483359502001001/
483379506002052,49,2,0,0,0,0,0,4,45,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483379506002052/
483396939002000,1335,257,8,9,0,160,25,897,650,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483396939002000/
483396941014039,50,4,0,1,1,0,0,5,45,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483396941014039/
483396941012037,8,1,0,0,0,0,0,1,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483396941012037/
483419504001025,32,4,0,3,0,0,0,21,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483419504001025/
483439503002002,17,12,0,0,0,0,0,2,15,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483439503002002/
483479507003015,82,122,0,0,0,0,0,10,72,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483479507003015/
483499708002008,92,68,2,0,1,12,4,25,80,tract,http://www.prisonersofthecensus.org/data/2010blocks/483499708002008/
483519502002037,20,15,0,0,0,0,0,1,19,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483519502002037/
483519502003003,301,319,0,3,0,0,0,73,231,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483519502003003/
483519502003035,4,4,0,0,0,0,0,0,4,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483519502003035/
483539503002087,42,7,0,0,0,0,0,14,28,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483539503002087/
483550008001024,299,19,2,0,0,41,12,263,87,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483550008001024/
483550008002062,258,30,0,1,0,0,0,171,87,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483550008002062/
483550063001326,82,6,1,0,0,2,12,75,21,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483550063001326/
483550064002128,820,87,0,0,0,0,0,610,211,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483550064002128/
483550064002131,38,3,1,0,0,5,0,33,12,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/483550064002131/
483579503003067,18,0,0,0,0,0,0,12,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483579503003067/
483599501001080,2,0,0,0,0,0,0,0,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483599501001080/
483610203003051,109,41,0,0,0,1,0,1,109,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483610203003051/
483630003002078,87,10,0,0,0,0,0,10,77,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483630003002078/
483659504006038,26,23,0,0,0,5,0,6,25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483659504006038/
483671401021092,351,26,0,0,0,0,3,31,321,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483671401021092/
483671405023157,606,740,1,3,0,624,3,625,602,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483671405023157/
483699503004034,23,3,0,0,0,0,0,15,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483699503004034/
483719505001559,397,126,2,1,1,61,6,222,242,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483719505001559/
483719505003417,914,336,4,1,0,93,14,498,516,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483719505003417/
483732103024015,66,43,1,0,0,0,0,1,65,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483732103024015/
483732102031001,1667,1359,4,18,1,735,13,1017,1403,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483732102031001/
483750144012032,202,55,2,2,0,18,5,80,144,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483750144012032/
483750154001107,56,26,0,0,0,3,2,29,30,tract,http://www.prisonersofthecensus.org/data/2010blocks/483750154001107/
483750144011008,3293,1968,2,13,0,18,4,1628,1679,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483750144011008/
483799501002022,23,0,1,0,0,0,1,0,23,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483799501002022/
483810217031004,238,43,2,3,0,26,5,85,181,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483810217031004/
483879505005013,19,9,0,0,0,0,0,0,19,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483879505005013/
483899501001460,2229,513,0,25,1,262,4,1512,972,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483899501001460/
483919502004028,20,3,0,0,0,2,0,16,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483919502004028/
483959603002075,12,24,0,0,0,5,0,7,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483959603002075/
483970403021047,131,36,0,0,0,0,0,9,122,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483970403021047/
483999506005409,45,3,0,0,0,0,0,17,28,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/483999506005409/
484019507001063,1234,671,4,4,0,121,12,448,923,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484019507001063/
484019505022047,1016,860,2,5,0,77,9,273,830,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484019505022047/
484019512002045,118,0,0,0,0,0,0,0,118,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484019512002045/
484019504004029,59,8,1,0,0,0,0,1,58,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484019504004029/
484019504001025,287,162,1,1,0,42,7,172,163,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484019504001025/
484072002003038,41,10,0,0,0,2,1,5,38,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484072002003038/
484090102021025,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484090102021025/
484090110002012,57,1,0,0,0,0,0,36,21,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/484090110002012/
484090110003017,184,6,0,0,0,0,0,1,183,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/484090110003017/
484119501003052,7,1,0,0,0,0,0,1,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484119501003052/
484119502002090,404,168,0,3,0,0,0,199,205,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484119502002090/
484159506003016,36,4,0,0,0,0,0,15,21,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484159506003016/
484159501001435,520,318,2,5,0,451,0,447,516,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484159501001435/
484219502002039,3,0,0,0,0,0,0,2,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484219502002039/
484230005002060,25,17,1,0,0,1,1,2,24,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/484230005002060/
484230005002084,140,116,0,0,0,4,0,22,122,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/484230005002084/
484230016012062,239,160,6,0,0,1,12,63,181,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484230016012062/
484230016042046,38,24,1,0,0,0,0,5,33,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484230016042046/
484230017001111,6,2,0,0,0,6,0,6,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484230017001111/
484279505004016,596,2,0,0,0,8,1,601,5,tract,http://www.prisonersofthecensus.org/data/2010blocks/484279505004016/
484299502001048,16,1,0,0,0,0,0,2,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484299502001048/
484299505003291,242,68,1,0,0,175,0,176,241,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484299505003291/
484359503002451,7,1,0,1,0,1,0,5,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484359503002451/
484379502002526,366,211,0,1,0,0,0,220,146,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484379502002526/
484379503003073,11,5,0,0,0,0,0,9,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484379503003073/
484391114051019,1,0,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484391114051019/
484391113092000,97,62,5,4,1,26,1,61,64,tract,http://www.prisonersofthecensus.org/data/2010blocks/484391113092000/
484391115061000,3,4,0,0,0,0,0,2,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484391115061000/
484391142043019,127,0,0,0,0,0,0,4,123,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484391142043019/
484391109053036,2,0,0,0,0,0,0,2,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/484391109053036/
484391006022054,923,393,76,12,1,147,54,506,611,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484391006022054/
484391037013004,50,27,1,2,0,4,0,24,32,tract,http://www.prisonersofthecensus.org/data/2010blocks/484391037013004/
484391050012001,179,192,0,1,0,47,3,124,106,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/484391050012001/
